Resting bitch face;0;;;;;;;Strong;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;;;;;;;;;;;;;;;;;;;;;;;Perceiv;;;;;;;;;;;;;;;;Space;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FormLw
Would you go crazy if u had hiccup for more than a day.. ;0;;Negativ;;Affil;Ngtv;;Strong;;;Submit;Active;;;;;;EMOT;;Vice;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;;;Try;;Persist;;;;;Vary;;;;;;;;Travel;;;;;;;Compare;;EVAL;;;ABS;;Quan;;;;;;Time@;TIME;;;;;;;;You;;;;;;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;;;;If;;TimeSpc;
Hell yeah;0;;Negativ;;;Ngtv;;;;;;;;;;;;;;;;;;;;;;;;;;;Relig;;;;;;;;;;;;;PLACE;Social;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Intrj;;;;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Is forcing a man to pay child-support a form of sex trafficing ? ;0;Positiv;;Pstv;Affil;;;;;Weak;Submit;Active;;;;;;;;;;;Academ;;Econ@;Exch;ECON;;;;;;;Role;COLL;Work;;SocRel;;;MALE;;;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;Perceiv;;;;Solve;;;Quality;;;;;;;;;;;;;;;;;;;;;;IAV;DAV;;;;;;;;;;;;;;PowOth;PowTot;;;;;;;RspGain;;;RspTot;;;AffPt;AffOth;AffTot;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;TrnGain;;;;;;;;;;;;;;;
Huh;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Good gas but now. It's called Venom spray. It's a mixture of holy water and pepper spray that can spray 25 feet away ;0;Positiv;Negativ;Pstv;;;Hostile;Strong;;;;;;;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;Relig;;;Work;;;;;;;;;;PLACE;;;;Aquatic;;;;;;;;;;BodyPt;;;;;;;;;;;NatrPro;;;;;;;;;;Travel;Fall;;;;;;;;EVAL;;;ABS;Quality;;;;;;DIST;Time@;;Space;;;;;;;;;;;;;IAV;DAV;SV;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;SureLw;;;TimeSpc;
Oh damn;0;;Negativ;;;Ngtv;Hostile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NegAff;;;;;;
What would you say if the whole world was listening to you? ;0;;;;;;;Strong;Power;;;Active;;;;;;;;;Ovrst;;;;;;;;;;;POLIT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;Say;;;;Means;;;;;;;;;;;;;;;;;Know;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;;ArenaLw;;;;;;SureLw;If;;;FormLw
Get the fuck out of my way;0;;Negativ;;;Ngtv;Hostile;Strong;;;;Active;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;PLACE;;;Route;;;;;;;;;;;;ComForm;;;;;Try;Means;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;;Space;;;;;Self;;;;;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
Di you are really an inspiration to me i would really like to meet you and spend some time with you i adore you a lot ?you are damn pretty ? ;0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;;Weak;;Active;Passive;Pleasur;;;Arousal;EMOT;Virtue;;;Undrst;;;Econ@;Exch;;;;;;;;;;;Ritual;SocRel;;;;;;;;PLACE;;;;;Land;;;;;;;;;;ComForm;COM;;;Goal;;;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;Abs@;ABS;;Quan;;;;FREQ;;Time@;TIME;;;;Rel;;Self;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;AffGain;;;;AffTot;;WltTran;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;TrnLoss;TranLw;;EndsLw;;;;;NegAff;PosAff;;;;;FormLw
Thank you;0;Positiv;;Pstv;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;;;;;;;;;;You;;;;;Intrj;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TrnGain;;;;;;;;;;PosAff;;;;;FormLw
Everyone found$ hell ya ;0;;Negativ;;;Ngtv;;;;;;;;;;;;;;;Ovrst;;;;;;;;;;;;Relig;;;;;;;;;;;;;PLACE;Social;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Intrj;;;;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hmm;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
But you do have sex dreams  right? I do theyre great but the also suck, I fucked her last night  ;1;Positiv;;Pstv;;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;Ovrst;Undrst;;;;;ECON;;Legal;;;POLIT;;;;Work;;;;;;Female;;;;;;;;;;;;;;;;;;;;;;Need;;;Means;Persist;;;NatrPro;;;;;;;;;;;;;;;;;;;EVAL;Solve;Abs@;ABS;;Quan;NUMB;ORD;;FREQ;;Time@;TIME;Space;POS;;Rel;;Self;;You;Name;Yes;;;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;;RcGain;;;RcTot;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;Nation;;;;SureLw;;;TimeSpc;
Thats cool;0;;Negativ;;;Ngtv;;;;;;;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last person you had a sex  about? ;1;;;;;;;Strong;;;;;;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;Role;;;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;Persist;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;Quan;NUMB;ORD;;;;Time@;;Space;POS;;Rel;;;;You;;;;;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffOth;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;PtLw;;;;;;If;;TimeSpc;
Nosey anon;0;;Negativ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IPadj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The one food youd trade for sex ? ;0;;;;;;;;;;;Active;;;;;;;;;;;;Doctrin;Econ@;Exch;ECON;;;;;;;;;;;;;;;;;;;;;;;;;;Object;;Food;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;Quan;NUMB;;CARD;;;;;;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffOth;AffTot;;WltTran;;WltTot;;;WlbPhys;;;WlbTot;;;;;;;;;;;;;;;;;;;;;;;;;;
None;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Negate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NotLw;;
Will u die for ur true friend s ;0;Positiv;;Pstv;Affil;;;;;;Submit;;;;;;Arousal;;Virtue;;Ovrst;;;;;;;;Legal;;;;;Role;;;;;;;;;;HU;;;;;;;;;Object;;;;;ComnObj;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;EVAL;;;;;;;;;;;;;;;;;;;;;;;;;;IAV;DAV;;;;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;AffPt;AffOth;AffTot;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;;;;;;;;;;;SureLw;;;;
Yes;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;;;
Get drunk for your birthday ;0;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;;;Vice;;;;;;;;;;;;;;Role;;;Ritual;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;Try;;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;TIME;;;;;;;;You;;;;;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;WlbPhys;;;WlbTot;;;;;;;;;;;;;;;;;;;;;;;;;;
Hell yah;0;;Negativ;;;Ngtv;;;;;;;;;;;;;;;;;;;;;;;;;;;Relig;;;;;;;;;;;;;PLACE;Social;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
What's ur best quote ;0;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;;;;;;;;;;;;;;;;;;;;;;;;;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TranLw;;;;;;;;PosAff;;;;;
Fuck bitches like you;1;Positiv;;Pstv;Affil;;;Strong;;;;Active;Passive;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rel;;;;You;;;;;Intrj;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;;
Does boob size matter? And your reasoning for your preference if you have one ;0;Positiv;Negativ;Pstv;;Ngtv;;Strong;Power;Weak;;Active;Passive;;;Feel;Arousal;;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COM;;Need;;;;;;;;;;;;;;;;;;;;Know;;;;;;EVAL;Solve;;ABS;;Quan;NUMB;;CARD;;;;;;;;Rel;;;;You;;;;;;IAV;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;NegAff;PosAff;SureLw;If;;;
Everyone has their preferences;0;;;;;;;;;;;;;;;;;;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
It's not my fault you're not thick ;0;;Negativ;;;Ngtv;;Strong;;Weak;;;;;;;;;;Vice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;;DIM;;;Self;;;;;;Negate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;;
And I dont give a shit about your opinion on my own body;0;Positiv;;Pstv;Affil;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;;Undrst;;;Econ@;;;;;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;BodyPt;ComForm;COM;;;;Try;;;;Fail;;Begin;;;;;;;;;;;;;Causal;;;;;;;;;Quality;Quan;;;;;;;;Space;;;Rel;;Self;;You;;;;;;IAV;DAV;;;;;PowLoss;;;;;PowAuPt;;;;;PowTot;;;;;;;;RspLoss;;RspTot;;;;;;;;WltOth;WltTot;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;TrnGain;;;MeansLw;EndsLw;;;;;;;SureLw;If;;TimeSpc;FormLw
Damn girl all this dirty talk is turning me on I've never sex the girl before lmfao ;0;;Negativ;;;Ngtv;Hostile;;;;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;;;;;;;;Role;;;;;;;;Female;Nonadlt;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;FREQ;;Time@;;Space;;;;;Self;;;;;;Negate;Intrj;;DAV;;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;AffOth;AffTot;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;;;PtLw;;;NegAff;;SureLw;;NotLw;TimeSpc;FormLw
Youre just an annoying piece of shit who goes around trolling and thinking calling people thots and puta will get them in favor to get their way. Youre talking to the wrong person you bloody cunt. Go find someone else who will tolerate you stupidity. Bye;0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;;Weak;Submit;Active;Passive;;;;Arousal;;Virtue;Vice;Ovrst;Undrst;;;Econ@;;;;Legal;;;;;Role;COLL;;;SocRel;;;;;;HU;;PLACE;;;Route;;;;Object;;;;;ComnObj;NatObj;;ComForm;COM;;;Goal;Try;Means;Persist;Complet;Fail;NatrPro;;Vary;Increas;;;;;;Fetch;Travel;;;Know;;Ought;;;;EVAL;Solve;;;;Quan;;;;;;Time@;;Space;;;;;;;You;;;No;;Intrj;IAV;DAV;;;;;;;;;PowCoop;;;;;PowOth;PowTot;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;WltOth;WltTot;;WlbLoss;WlbPhys;;;WlbTot;;;EnlEnds;;EnlOth;EnlTot;;;;;;;;MeansLw;EndsLw;ArenaLw;PtLw;;;NegAff;PosAff;;;;TimeSpc;
Lol thots always gona hate lol ;0;;Negativ;;;Ngtv;Hostile;;;;;;Passive;;;;Arousal;EMOT;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Persist;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NegAff;;SureLw;;;;
Bruh get the fuck outta here with your dumb ass;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;;Try;;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;;Space;;;;;;;You;;;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;;;;;;;;;;;TimeSpc;FormLw
Are u one of tbose thick ass Tonga girls ;1;;;;;;;Strong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BodyPt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;NUMB;;CARD;;;;;Space;;DIM;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nope;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
That ur not a puta ;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Negate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NotLw;;
you can shove that up your rude ass dumb ass bitch;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;;;Vice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;;;;;;;;;;;;;;;Exert;;;;;;;;;;Eval@;;;;;;;;;;;;;;Space;;;;;;;You;;;;;;;DAV;SV;IPadj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;;;;;;;;;;;TimeSpc;FormLw
Dont ever come to my page and think you can call me whatever the fuck you want and hide behind the anonymous button you twat ;1;Positiv;;Pstv;Affil;;Hostile;Strong;;Weak;;Active;Passive;;;;;;;;Ovrst;;;Doctrin;;;;Exprsv;;;;;;;;Work;Ritual;SocRel;;;;;;;;;;;;;;;Object;Tool;;;;ComnObj;;;ComForm;COM;;Need;;;Means;Persist;Complet;;NatrPro;;Vary;;;;;Rise;Exert;;Travel;;;Know;;;Perceiv;;;;Solve;Abs@;ABS;;Quan;;;;;;Time@;;Space;;;;;Self;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;TranLw;;EndsLw;;;;;;;;;;TimeSpc;FormLw
you are a real bitch;1;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;Ovrst;;;;Econ@;;ECON;;;;;;;;;;;;;;;;;;;PLACE;Social;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quality;;;;;;;;;;;;;;;;You;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;;;
Lol thots always gona hate lol ;0;;Negativ;;;Ngtv;Hostile;;;;;;Passive;;;;Arousal;EMOT;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Persist;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NegAff;;SureLw;;;;
Bruh get the fuck outta here with your dumb ass;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;BodyPt;ComForm;;;;;Try;;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;;Space;;;;;;;You;;;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;;;;;;;;;;;TimeSpc;FormLw
Still choosing to hide behind an anonymous button because youre a pussy ass bitch ;1;;;;;;Hostile;Strong;Power;Weak;;Active;;;;;;;;;Ovrst;;;;;;;Exprsv;;;;;;;;;Ritual;SocRel;;;;;;;;;;;;;;;Object;Tool;;;;;;BodyPt;ComForm;;;;;;;;;;;;;;;;;;;;;;;Know;Causal;;Perceiv;;;;;;;Quality;;;;;;;Time@;;Space;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;TimeSpc;FormLw
thank you;0;Positiv;;Pstv;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;;;;;;;;;;You;;;;;Intrj;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TrnGain;;;;;;;;;;PosAff;;;;;FormLw
Why dont you get off your lazy ass and go something more productive with your time so that way you dont have to live in your moms basement anymore ;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;Submit;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;;Econ@;;ECON;;;;;;;;;;;SocRel;;;;;;;;PLACE;;;Route;;;;Object;;;;BldgPt;;;BodyPt;ComForm;;;Need;;Try;Means;Persist;Complet;;NatrPro;;Vary;;;;;;;Fetch;Travel;;;;Causal;Ought;;Compare;;;Solve;;ABS;;Quan;;;;FREQ;;Time@;TIME;Space;;;Rel;;;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;RcEthic;;;;;RcTot;RspGain;;;RspTot;;;;;;;;;;;;WlbPhys;;;WlbTot;;;EnlEnds;;;EnlTot;;;;;;;;;EndsLw;;;;;;;;;;TimeSpc;
thank you;0;Positiv;;Pstv;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;;;;;;;;;;;;;;;;;;;;You;;;;;Intrj;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TrnGain;;;;;;;;;;PosAff;;;;;FormLw
It's not my fault you're not thick ;0;;Negativ;;;Ngtv;;Strong;;Weak;;;;;;;;;;Vice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;;DIM;;;Self;;;;;;Negate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;;
And I dont give a shit about your opinion on my own body;0;Positiv;;Pstv;Affil;;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;;;Undrst;;;Econ@;;;;;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;BodyPt;ComForm;COM;;;;Try;;;;Fail;;Begin;;;;;;;;;;;;;Causal;;;;;;;;;Quality;Quan;;;;;;;;Space;;;Rel;;Self;;You;;;;;;IAV;DAV;;;;;PowLoss;;;;;PowAuPt;;;;;PowTot;;;;;;;;RspLoss;;RspTot;;;;;;;;WltOth;WltTot;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;TrnGain;;;MeansLw;EndsLw;;;;;;;SureLw;If;;TimeSpc;FormLw
What is your finest piece of wisdom? ;0;Positiv;Negativ;Pstv;;Ngtv;;;;Weak;;Active;Passive;;;;;;Virtue;;Ovrst;;Academ;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;Object;;;;;ComnObj;NatObj;;;COM;;;;;;;;Fail;;;;Increas;;;;;;;;;;;;;;;;;;Abs@;ABS;;Quan;;;;;;;;;;;;;;;You;;;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;WlbLoss;;;;WlbTot;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
Fuck bitches get money;0;;Negativ;;;Ngtv;Hostile;Strong;;;;Active;;;;;;;;;;;;;Econ@;;ECON;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;Object;;;;;ComnObj;;;;COM;;;;Try;;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sometimes I feel like everybody hates me and Im the person that everybody could easily live without...Any advice? ;0;Positiv;;Pstv;Affil;;;Strong;;;;;Passive;;;;Arousal;EMOT;;;Ovrst;;;;Econ@;;ECON;;;;;;;Role;;;;;;;;;;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;;Means;;Complet;;NatrPro;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;Rel;;Self;;;;;;;;IAV;;SV;;;;;;;;;;;;;PowOth;PowTot;;;;;;;RspGain;;;RspTot;AffGain;;;;AffTot;;;;;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;;;;;;;PtLw;;;;PosAff;;;;;FormLw
